userWallet,total_borrowed_usd,total_repaid_usd,net_debt_usd
0x0111dcc6fc2df10b1145fdcfed2bcf1b1c00de91,0.0,0.0,0.0
0x0113e5f85ae18da390377823825946fc45582d1f,0.0,0.0,0.0
0x0114572c98f3756064b4be09cf02f05ef7f867a6,0.0,0.0,0.0
0x0116ed59d76aaaf9ab5ef88807ab33b24df36efd,0.0,0.0,0.0
0x0116fdba1f1dc87f91fcafe2fb365ca829cee686,0.0,0.0,0.0
0x011b042a0573972f547b885c86279291b04c6020,0.0,0.0,0.0
0x011b552b17d1a78af3be9f5b9fa85b6d66fc7dad,0.0,0.0,0.0
0x011c3a587254b7312d78f2c8ba5adc41a1ed1357,0.0,0.0,0.0
0x011e6bf0b2fccc01f137cfe776e1b1121f31fbaa,0.0,0.0,0.0
0x011e835885e78d9f1c92e580dae0e142a33cf25e,0.0,0.0,0.0
0x01212602bb6ef285d7fca99430283ba780fe5950,0.0,0.0,0.0
0x01213e995cd6272ebbb929311b50787296f25600,0.0,0.0,0.0
0x01214a235c6767040c8fef6bd33519a6c7ad79ae,0.0,0.0,0.0
0x01222a114552e89e4c548170f8c1f4d5460d255a,0.0,0.0,0.0
0x0122a648094d10ea18ae72673aea0334fae4d3a5,0.0,0.0,0.0
0x0125c79621229bd96a4fd6c71b7a8d276fd5db97,0.0,0.0,0.0
0x01281a8e31e2ac1bae55a69a7c962f526fa64f00,0.0,0.0,0.0
0x0128883953744d1d302421534757fd6f2d8ba88a,0.0,0.0,0.0
0x012916ed48b20433b698cb32b488e52c639a2a66,0.0,0.0,0.0
0x0129ba41a907ac27f7683d291576f2e74362c421,0.0,0.0,0.0
0x012c597fca480b9766d52e4c1e5d4c0940982abe,0.0,0.0,0.0
0x012ced3e78c1a70e156537e580f6fed3954b2e84,0.0,0.0,0.0
0x012e168acb9fdc90a4ed9fd6ca2834d9bf5b579e,0.0,0.0,0.0
0x012f15e260f6275bc8e62be475adb07549765e70,0.0,0.0,0.0
0x012fefa16a3baad884834385a0988378852d00bc,0.0,0.0,0.0
0x01309200a32bb6b968aaf4ba20367d091fc7adbb,0.0,0.0,0.0
0x0130b68a18a612892374e1eefbb0697a291215f1,0.0,0.0,0.0
0x01319c79cf53aeb6dfa2bf5ddc8a124527016695,0.0,0.0,0.0
0x0132749dd84ea8a0b242ff61f97ff40f96035df3,0.0,0.0,0.0
0x013274aa75bbc3bd7acff906e564edbbb50dce08,0.0,0.0,0.0
0x0133a483873163fc5bc916de39abec8baf85657c,0.0,0.0,0.0
0x0135249c1897454959da69ac1481df6c1d4023a8,0.0,0.0,0.0
0x01361dec98b8d86a584afd90a7c7c3ca0d908539,0.0,0.0,0.0
0x0136f37e3373f91e6fc2d2ac76f0d01701754fcd,0.0,0.0,0.0
0x01393a2f8cf06fb5335bf03acb0a4ffa958b5f46,0.0,0.0,0.0
0x01397d68308d2a94865ffe0f84d26e94b6df1234,0.0,0.0,0.0
0x013a451f558aa0e0ac50b6199ba0e2f6b710369e,0.0,0.0,0.0
0x013b81ad989b9009f4dab4c804c6007882f9a190,0.0,0.0,0.0
0x013bbe7e89333bb26c0959f547adcd77f54ffa80,0.0,0.0,0.0
0x013c270b6c893ed986ff69eef37ca5a1c1e59dff,0.0,0.0,0.0
0x013c8b849edb8efc9a689854b7bc75f2dd1ccfff,0.0,0.0,0.0
0x013da16ead9075d66102ef98c23432a3af815b20,0.0,0.0,0.0
0x013e074822e7776516a0c69dce430ec1fdb26c0d,0.0,0.0,0.0
0x013e0a9ac418ca71de2b3b8ae7b67fbd13f2ab4a,0.0,0.0,0.0
0x0140c762c812c087e5b63d1f36022cf349628d45,0.0,0.0,0.0
0x0140e9513def4729d7f7b6a5356ce6c84d7ae75b,0.0,0.0,0.0
0x0142bfdf3d08eb9cca160c04e9240d7f9631f2b0,0.0,0.0,0.0
0x0143bd780dab8a7302141c3fdb8ebade1fb56f92,0.0,0.0,0.0
0x01445326f7023b6c69eeb0eccbbac6797af3e76c,0.0,0.0,0.0
0x0144c47df1cc4d52ff115f758918dc42a9db48aa,0.0,0.0,0.0
0x014607f2d6477badd9d74bf2c5d6356e29a9b957,0.0,0.0,0.0
0x0146a22337780c55e9d2af2f39139a6174fb828f,0.0,0.0,0.0
0x0146ef29dc977ea95328d9901a3c686e43b70953,0.0,0.0,0.0
0x01485557c2bc6e26c7187ff4cc38d5d9474405d4,0.0,0.0,0.0
0x014930c2d8878759763f3ac2a492ff94073fd80f,0.0,0.0,0.0
0x014bcbc7ab0eaa72688b91fc2063c50a0a38342e,0.0,0.0,0.0
0x014d8a9260da47dcf00113bd34482cceac881a9d,0.0,0.0,0.0
0x0152667429adfd3ecd2dd6c3d3cfc1e669e67309,0.0,0.0,0.0
0x01532c3f785c5218b5595b0e13e3b20b6d501924,0.0,0.0,0.0
0x01552561469172eb5910ac83b35f96c92bac63d0,0.0,0.0,0.0
0x0158f2bc31131a627cb41b44e7ec4c8a7dbe0613,0.0,0.0,0.0
0x015b0bb1bfad0437647e74776a7d649d2e3adebb,0.0,0.0,0.0
0x015befb758090caf23caf09dcdc107426bb1f07b,0.0,0.0,0.0
0x015c78dd45b469a2ae94c93b426d283c2ee42849,0.0,0.0,0.0
0x015fc0f9a30b6353b6ea191d7c4ba6c8aade92d7,0.0,0.0,0.0
0x015fe88d0d4787574aaf5af64726252484365338,0.0,0.0,0.0
0x0160afff7a7a824429a8202995d03239d2d418fa,0.0,0.0,0.0
0x01615d8d53eb9aafcda15853286fdf8259368a68,0.0,0.0,0.0
0x0161cd3a424b77adbc9f73d55dffaa1325ca9e4e,0.0,0.0,0.0
0x0161e9ea4f3aa829dd8721545c9d024ea4500258,0.0,0.0,0.0
0x01623c98f9651095d600f2ecb45dfa1072fc9589,0.0,0.0,0.0
0x01663114bff8c87677c61a4a20e62339cb15e58d,0.0,0.0,0.0
0x0166e394c5d12205464c2c6b3073abb04ebdfd3f,0.0,0.0,0.0
0x0167767e7ffabd6e9fe1f958535bf296622d4b21,0.0,0.0,0.0
0x01680c4acff13811644c8ccb03227bd47d3fc208,0.0,0.0,0.0
0x0168459886bd2aa322c18ed0b209887095afcacb,0.0,0.0,0.0
0x016a42b47b051be2946a35fb72774e00a7b8e820,0.0,0.0,0.0
0x016a5af54b2a9832ce8a594d3fc5af64ebd386f7,0.0,0.0,0.0
0x016a6738cdf51365f2f5e30c82931553e0a93262,0.0,0.0,0.0
0x016d10f16e862eea0be1fdeb1dbba0bbd7f44078,0.0,0.0,0.0
0x016d4da7c7cd614cd50149a373873ff090b9782e,0.0,0.0,0.0
0x016e9e2497544790d71411911b187cbd26b43458,0.0,0.0,0.0
0x01708df7ee281fe5a8bf6a967b4fd8df8623e98b,0.0,0.0,0.0
0x0170a247571e889d011327477b751f2e42c5baa4,0.0,0.0,0.0
0x0170de25446302e7ff2e3093c6b77350dfd2b643,0.0,0.0,0.0
0x017184a0829a54746706654e86eb7a6c5cafbf90,0.0,0.0,0.0
0x0171ed588582d1df472015623dcb426d0a1de431,0.0,0.0,0.0
0x01750c374d9fae78ca0dd39a0f4f0f4fec06181c,0.0,0.0,0.0
0x0175b32dfc64088fe25f8a4d6291caa7ef5b909d,0.0,0.0,0.0
0x0175c38d00a114bd29fbcaf832e7b1a21033644c,0.0,0.0,0.0
0x017715b9a71dabed2ddae0bbbb6b0896509c8212,0.0,0.0,0.0
0x01771a278c3fab69735aaeb38872469489e7716d,0.0,0.0,0.0
0x01784fd2a696eec23f901b9a5d9762d5e8d10af3,0.0,0.0,0.0
0x0178e892ccb5ab71c7b1727fe7e50f317b0494b1,0.0,0.0,0.0
0x0179e2f40016671fe0326ef241d0178ffbbe9e94,0.0,0.0,0.0
0x017af4481e13023209f6c15f6cfdefff3c695534,0.0,0.0,0.0
0x017b3763b8a034f8655d46345e3eb42555e39064,0.0,0.0,0.0
0x017b4cca058ecf79937066adf44ddfa249a620fd,0.0,0.0,0.0
0x017b69d5d9325f15c278a658a619a49bdb4d6665,0.0,0.0,0.0
0x017b93259518cc28f53284ec81f7084575ba8699,0.0,0.0,0.0
0x017c3ce152fd7d144cf74cc87e1d7c7cf15928c1,0.0,0.0,0.0
0x017c4d3aff4d726da43846579fe49c3646abd6a6,0.0,0.0,0.0
0x017c536b11211d47ff4752c141f1e62ea16a4a5d,0.0,0.0,0.0
0x017d08868e2ddbf4d2b28171457c1ce6976fe212,0.0,0.0,0.0
0x017d0b1933cc52fbb03bf16e5e1041f7179eda71,0.0,0.0,0.0
0x017d0c0429922121cf25b4abe519d64b953b9b72,0.0,0.0,0.0
0x017d8a64a8cfc0e15d20bb9aa7a86165b784a4d2,0.0,0.0,0.0
0x017e019d6344b47854635ee87f728831260c87b5,0.0,0.0,0.0
0x017e2a9de4d669a21084a6d2014b38a5e2863643,0.0,0.0,0.0
0x017f1e8b5ef8d86d279ba8ae5120694006a18001,0.0,0.0,0.0
0x017f9dc0e2d0a123bf03a3c7ec27f898b70d8ded,0.0,0.0,0.0
0x017fe812df7bea272511a47955099a9e8d20282e,0.0,0.0,0.0
0x017fe9a4c15da854133d4fd220948ac084f8ae14,0.0,0.0,0.0
0x0180a2047666c6e8a99e6c9a8d001bbc47208df5,0.0,0.0,0.0
0x01812580ff18cdaa3e9b3cdaa81496cd98d3f56f,0.0,0.0,0.0
0x0183a86573f2daf8f5d1f31b9d3c82631345630f,0.0,0.0,0.0
0x0183b5764427bc889109b2d2039690e1d90987f9,0.0,0.0,0.0
0x0184df2afb9845c27504419ac7d5efccae41b951,0.0,0.0,0.0
0x018650dae189c5083dcbec8ae1edcf8b83e08380,0.0,0.0,0.0
0x0186d975cfe19772e58f4d314a52984b31a2cbeb,0.0,0.0,0.0
0x0187cd7fa0f5f10661e12be1538611de29bc6f77,0.0,0.0,0.0
0x0188470b85e116ba8a7a42a71a8d67229f44e7ad,0.0,0.0,0.0
0x0188f96b20d00a3ab9d19b8aa91988b720294ce3,0.0,0.0,0.0
0x01894ddf668719ae49d364e6c77d21cfa3926ac6,0.0,0.0,0.0
0x018ba7d4c044254f4ae94652b09c790baf7db3ca,0.0,0.0,0.0
0x018bde66f5b0a1a992a40d6f75dee3c5a29f25c9,0.0,0.0,0.0
0x018bf5774c55789146bac375e052f826294ecb06,0.0,0.0,0.0
0x018e1ba194311b98a6e92b6b2650ed2dd4a90cf9,0.0,0.0,0.0
0x018e2339fe910022db81f0df861ff792d406cf3d,0.0,0.0,0.0
0x018ed52cf0254857c3d2cd4ad06a673c56eca644,0.0,0.0,0.0
0x019218cb876c7e22a903ca74c0b62ec90344920d,0.0,0.0,0.0
0x019271b315e55cd40d409ef21ede9c3b61646736,0.0,0.0,0.0
0x0193caf8a49dba421bca7d16eebd0e7dff9c559b,0.0,0.0,0.0
0x0194d076503771b976a062c4cde310b13d3e9960,0.0,0.0,0.0
0x0194f6b2cd2061b50169ee2c81cd95f982cc0a05,0.0,0.0,0.0
0x01952760a2f72cfa13b3557b6e015b40126961c0,0.0,0.0,0.0
0x01952b83f4fbb1fdd4bf11087638f0821175f7b4,0.0,0.0,0.0
0x0196745e37b3e8ddb99be16b065bb482768ef3d2,0.0,0.0,0.0
0x019712e01e25a3dee2e11dc8a8de84afb0015401,0.0,0.0,0.0
0x0197295055068f266f8654ef428a91239839c2d5,0.0,0.0,0.0
0x019761d78f2f14ef6a498d245fca15ef5ab121c8,0.0,0.0,0.0
0x0198662302a3d7395714600e885d2ddf87c2f839,0.0,0.0,0.0
0x0199a54ad38f4d55b3819517d3fea232ae33f673,0.0,0.0,0.0
0x019b00a4c8bf5a4a75d7be5a498f2d41e6bf41f2,0.0,0.0,0.0
0x019c429038894a1656ae2e9399769662bb4899d0,0.0,0.0,0.0
0x019c829ea5392cedae3c91027c171420798ff9cf,0.0,0.0,0.0
0x019d10463c5c800b84d6527e112e131109611527,0.0,0.0,0.0
0x019d239a36a4fd4828253e8eccadd1dd2d0dd147,0.0,0.0,0.0
0x019e3d65ade821fded83b438cd1b8626208c48d3,0.0,0.0,0.0
0x019ea1afabcbd84d922043c4261052a583315d2c,0.0,0.0,0.0
0x019ed608dd806b80193942f2a960e7ac8abb2ee3,0.0,0.0,0.0
0x01a0f8f364c2fec07cfcdebd2980da3f950d0410,0.0,0.0,0.0
0x01a10e5ada8f1c1117f185493a0bb4f299f7b8c0,0.0,0.0,0.0
0x01a1c554806b5754fc768fb6037631e3842dab5d,0.0,0.0,0.0
0x01a1c72bf9547d1e6abd8486ae3cad64e781cd7c,0.0,0.0,0.0
0x01a1ef4a64f8c25ac6e4913512dabac382fd2954,0.0,0.0,0.0
0x01a2e7fe230a34bf74e7c850d1244c70ff928024,0.0,0.0,0.0
0x01a3a71580b17d1c567d577a66b28c48e42a43c3,0.0,0.0,0.0
0x01a4615315104084dcaaec9a847e90ce5cfbf8ea,0.0,0.0,0.0
0x01a4f75344f665629c714f6623b784509159d4bc,0.0,0.0,0.0
0x01a580e1370e798c48abda6b2f605035f2127d5c,0.0,0.0,0.0
0x01a71e7b07cbe684439eb0570a93055af7c15b57,0.0,0.0,0.0
0x01a762e99a74132ff61cebd92262fc54463320e5,0.0,0.0,0.0
0x01a97118d81e6ccd319a27dbfad2b601774399d2,0.0,0.0,0.0
0x01aa66f23e42842d771cf46e6293af4ed04c90bd,0.0,0.0,0.0
0x01af1eb57b3489cea12ea3d8ebbae1c3eeb0658e,0.0,0.0,0.0
0x01af4808da010aad7b2c977f51508a1402c8cbbc,0.0,0.0,0.0
0x01af60b03e2b9cbf947568552462f9182b959db0,0.0,0.0,0.0
0x01b06d543b68067f7d78427d651b1190c10e0456,0.0,0.0,0.0
0x01b19a62cba8bbc553b0137257f72371c826c403,0.0,0.0,0.0
0x01b27aeaa3b67577609538155d637b08f0779069,0.0,0.0,0.0
0x01b3b5ae37f70e6540abc2667fec68c19b2e7a1d,0.0,0.0,0.0
0x01b3bd82da83c842d8220c8fef9358abeffd537e,0.0,0.0,0.0
0x01b3f02ff86fca973084faa9e4e24014c1dfcb8f,0.0,0.0,0.0
0x01b44fd30ad33b88d0ebe0e22faa52cfe0f8ae7e,0.0,0.0,0.0
0x01b572c14af90297b04955659cf86aec87dad0b2,0.0,0.0,0.0
0x01b5b2eec95743ff4401a55b06db72bdf6afa0e1,0.0,0.0,0.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0.0,0.0,0.0
0x01b8674543a3480a6a4c44014d226b27db2d65db,0.0,0.0,0.0
0x01b8884b83882069d08c86b053bb1027d04dce96,0.0,0.0,0.0
0x01b89af143b8f2bb80f9ac13d60e7e9e01d85798,0.0,0.0,0.0
0x01b8f7ef9c12841ca94ee6652f0d5e9646a1168f,0.0,0.0,0.0
0x01b92f893b1c302bcf1945fd4edf10df99b4f181,0.0,0.0,0.0
0x01bb8b57808786461b7db3dd5975280f189307a3,0.0,0.0,0.0
0x01bbec9408cf03e8188f44f12636b63e8faba019,0.0,0.0,0.0
0x01bbfe5ce152b22eccde7698a24e86012a5f75e3,0.0,0.0,0.0
0x01be938672471bbb0fa1dfd223dd2aad2e389559,0.0,0.0,0.0
0x01c5c4ca74a665e40e96ed8ff221500b6366b8a6,0.0,0.0,0.0
0x01c5c9f1b50986663d545b474b3acbf9e1b25c51,0.0,0.0,0.0
0x01c60af7f7193370a9447a12c885427cb94f21e6,0.0,0.0,0.0
0x01c717a8e3558ca44d473a5882e938572f1f7d93,0.0,0.0,0.0
0x01c7602892dda14261fdd4ae9c6b590ae65d3256,0.0,0.0,0.0
0x01cb1826cd50f7f15626a1283ae812ad0a273388,0.0,0.0,0.0
0x01ce064bf433bb179791260c080630fe63684eac,0.0,0.0,0.0
0x01cf15d50e91ea8731572a07afbf782233339ad7,0.0,0.0,0.0
0x01cf5fff6ee551a7d3fdbb32c6a8ad9ef31c4829,0.0,0.0,0.0
0x01cf7991cf4d37a762bffa9d74bd9b46d124d371,0.0,0.0,0.0
0x01d17d9fdf660f9c79d9feefa2b9a4b71a32a9b6,0.0,0.0,0.0
0x01d2f11ad6668e28ce07da387d08bedd57f4a85a,0.0,0.0,0.0
0x01d37cdae14bc9e2e10b6a71a0c72998f44e225c,0.0,0.0,0.0
0x01d3c79e4d3b314e43afa00e111dc07e2073e349,0.0,0.0,0.0
0x01d43fcfb3a9e93be5344d1011162d548db936c3,0.0,0.0,0.0
0x01d4de1128e47b400187cd81a5cfae97a6e55bf1,0.0,0.0,0.0
0x01d56c115f9afd657dd4eeb9ece38d6cf73975d6,0.0,0.0,0.0
0x01d616e83175a410b31253ffa1f78ccb3884fddd,0.0,0.0,0.0
0x01d83a95e445a001194ab79a4d7cda5acfcf6dc1,0.0,0.0,0.0
0x01d9816465ee701cb650edf27de69b02fa272454,0.0,0.0,0.0
0x01daab3d40bdda5b8125c4aecbaef6ee2f262efa,0.0,0.0,0.0
0x01dd5d5d0b0bb5bf8dbf7e6d6d8a711578534a58,0.0,0.0,0.0
0x01de22e803cd36ef6a998bff17354ac530311e08,0.0,0.0,0.0
0x01dfc8d38640393a0a4d5f6f3b1f6cec158abf21,0.0,0.0,0.0
0x01e0991d5803659f581a670f955b3079e419be3b,0.0,0.0,0.0
0x01e156b9378aaaf9215cc50f0e6b1ead24fff6b0,0.0,0.0,0.0
0x01e198818a895f01562e0a087595e5b1c7bb8d5c,0.0,0.0,0.0
0x01e21477fc4a6395ca9b6873c014a1c7181158e1,0.0,0.0,0.0
0x01e4ac55758ba9f93d28aeb4f3922b6a7905aaed,0.0,0.0,0.0
0x01e62987e05a45c8c304afa015d4fc3cdfcb944b,0.0,0.0,0.0
0x01e6f806b2d34a64bbd982731f49fe6babbed7b7,0.0,0.0,0.0
0x01e6fd0ae73d9194b19f9b376065577927a0d5f5,0.0,0.0,0.0
0x01e859c314e9ae31bbd455affaa2a54ce3f3019e,0.0,0.0,0.0
0x01e91f9f5612d156f617474a8c231fa3eda78f56,0.0,0.0,0.0
0x01eacf1d1ccf7f656fda1b95beafdb3c7fc396a7,0.0,0.0,0.0
0x01ebce016681d076667bdb823ebe1f76830da6fa,0.0,0.0,0.0
0x01ec73e85387403880b4e3bec129011d705597a5,0.0,0.0,0.0
0x01eccdb2d737b7a41f7aa4ee4358be8304b15588,0.0,0.0,0.0
0x01f0445e1b716a459c6ebe591396fd39a7bcf0ef,0.0,0.0,0.0
0x01f0592d70220b0bc1802d27d90c22ff40dd7161,0.0,0.0,0.0
0x01f0e6c7770fb8b2f5cc4192ac01fed4169939a2,0.0,0.0,0.0
0x01f39cba6f6ca1cbe205655f397db9abc6cb05ef,0.0,0.0,0.0
0x01f3f3f49de0fc38bdf70e8c941d972cdf870a82,0.0,0.0,0.0
0x01f53288c7cc98c053efeef23ba660ef2493f646,0.0,0.0,0.0
0x01f562afdd11c353a9b56028b2a34d2bbbde4b14,0.0,0.0,0.0
0x01f62341f6eb0b03584fca08c165aee0312b1084,0.0,0.0,0.0
0x01f653058536d36bac0b16b90075f1f2acd83f4f,0.0,0.0,0.0
0x01f73f5a9da9f2989d9c3933a4b99d080324a91e,0.0,0.0,0.0
0x01f890b15fc99eccfb75b97c6fa0da97deef966e,0.0,0.0,0.0
0x01f9605611b8490c0c70f40979c61b21dc1b6f3e,0.0,0.0,0.0
0x01fb51f8a664f0f2b7cf8f6eee89f7c1b7e05ba1,0.0,0.0,0.0
0x01ff3a6ae27f59ac1a706568749aac2632520008,0.0,0.0,0.0
0x01ff899667efd1331384da95697dd2e6fc17c188,0.0,0.0,0.0
0x02011525ccae23e3593bfe8ecc18f716c9e67438,0.0,0.0,0.0
0x020245ea7a029bcfc193b0819cbfca6e96675e95,0.0,0.0,0.0
0x020265bc7ecc8b018c496f8bc4c6aa3ed1784e5a,0.0,0.0,0.0
0x0202ef0ff22c58039de970c4460c9ebd2ed6b309,0.0,0.0,0.0
0x020421af918192bb67d35e9ff8caeb692bf4d196,0.0,0.0,0.0
0x020793b7db7551b1d70877579370096b3db0db07,0.0,0.0,0.0
0x0209707c0d22fdf56004f99d141df2e4a93ff21a,0.0,0.0,0.0
0x020989d06ab6d1900d1152ea3fb4a756e3ec096e,0.0,0.0,0.0
0x020aa5bec1a613a41519421058cab6196db88cdb,0.0,0.0,0.0
0x020b1d7007c0d7c42fdb22ed5c31590ccab0c402,0.0,0.0,0.0
0x020be4338b750b85c73e598bf468e505a8eb76ea,0.0,0.0,0.0
0x020d56e549db2ca35fac74118b28f159500701c0,0.0,0.0,0.0
0x020fdc5da72fc36e81a5cbbee9baa451cacc9f8c,0.0,0.0,0.0
0x020fe455d61d20f1f7eab9c3f9540a3ab8a35482,0.0,0.0,0.0
0x0211cc3e0a76e7638b6d2f540b444d313448eb91,0.0,0.0,0.0
0x0214c5c41f5249166aab9a12213ac0e2119d2cc8,0.0,0.0,0.0
0x021690c899ae56dbcf851ba0305659d39b557622,0.0,0.0,0.0
0x021699aaf005dabd166bf803c65fc90529fcff4a,0.0,0.0,0.0
0x0219a224a191ac58ae6ca71dd2edcbdb5c7423a2,0.0,0.0,0.0
0x021a17e276d22dbda6b262c1c67ab256b9b06857,0.0,0.0,0.0
0x021ac46670e1c00e1151bb6dd05b4d1bb10aa4ca,0.0,0.0,0.0
0x021b65231f1b70a5bc05e3f6099339494b72275c,0.0,0.0,0.0
0x021d5abea6efbcd5dba2c8ae9237471448ea0856,0.0,0.0,0.0
0x021d8505c6526352848beab51d87f89ea75446a4,0.0,0.0,0.0
0x021fe7301b7e40ef740ba6bc4957864967aaa2f1,0.0,0.0,0.0
0x022064c9f712b52d7afff7263527eabebf59a71c,0.0,0.0,0.0
0x0220848dbcb1403f3faae97e30dd2adef05cf91d,0.0,0.0,0.0
0x0221049b11fc262500edcef74c4b84e9454b681f,0.0,0.0,0.0
0x022170e70f0332cd8bf0d1578694c5d29eb9d79d,0.0,0.0,0.0
0x02238e3ff83f90c8299663119271d24a105158fa,0.0,0.0,0.0
0x0224b2311d5968fa00a42103788b2f4ccd0651ad,0.0,0.0,0.0
0x0224c4b1947b01be8f3c0629a65a05a59174905a,0.0,0.0,0.0
0x0224c5a4e8bb58fcbe9e537ee8b9ac2f874a6ad9,0.0,0.0,0.0
0x0225949faef9a120994a5501e30a161b418b6371,0.0,0.0,0.0
0x0225c9cc9a6413812b15ad1c706c3c8b90c0459f,0.0,0.0,0.0
0x022706bf59a56d4eaa13c079e233bb39389148c0,0.0,0.0,0.0
0x0228213c43f6c2634a1bdad2fcab7316256cdff6,0.0,0.0,0.0
0x02284b35e4d03658aa5f6e63320c1185ed916258,0.0,0.0,0.0
0x022860885b57964e4daa35e0838a9427a861ef65,0.0,0.0,0.0
0x0228c4032162fc5485f00f2638822c15f32ca561,0.0,0.0,0.0
0x0229a3d4fab214ac8ae4fe6a5bb1b7279592ac9d,0.0,0.0,0.0
0x022a09f4cb866d4d70853c9f8d50ce33f1fa0db7,0.0,0.0,0.0
0x022a109627e1f304eb65977c61b99b0b894868e5,0.0,0.0,0.0
0x022a4e92b9a9b3334d61c6bdfeb6dfe9bf7bcc7d,0.0,0.0,0.0
0x022b36e7d24e441b4d5e8293b94552773fdef176,0.0,0.0,0.0
0x022b3fa410364e1e28054b704b0da3b67aa6dc90,0.0,0.0,0.0
0x022b755d4b5db88a2c32499fa667904fbe24c928,0.0,0.0,0.0
0x022ca32d31da3ef85922aafd9ad29c5b2418172c,0.0,0.0,0.0
0x022ce4715b44ef6f0ead8561b29da676928d16f3,0.0,0.0,0.0
0x022cf8fcf32a0af972cb723d82e0120b43c79af0,0.0,0.0,0.0
0x022d41d3071853f439b0d861a93ff9834b822d36,0.0,0.0,0.0
0x022d9d334a2ff3ccd372fa345c87106e3428b0f4,0.0,0.0,0.0
0x022db3d2cb668693ea15009057076a7f5e973ab7,0.0,0.0,0.0
0x0230b6df83cc33bcf9c7c29ace1ae5078fe36b74,0.0,0.0,0.0
0x0230bc307520081725023ab397785a35a96f233c,0.0,0.0,0.0
0x0230d420819b2654845fb9c570ac53c969b6c386,0.0,0.0,0.0
0x023199a96a6e1ff70f46d6c6f4b3045ffe41d2dd,0.0,0.0,0.0
0x023234656d0c392c955965ed34e5b4862ffd1574,0.0,0.0,0.0
0x02349bc43d584a0f18fef86627d22eb4f362454b,0.0,0.0,0.0
0x023768fbb4dcef5ce609f8d262cebc33860e9c30,0.0,0.0,0.0
0x023876998090f4a06ad08b13fd942e44d3168d2e,0.0,0.0,0.0
0x0238d0aa37457dc99a0e9a41d109b861f0aa0b96,0.0,0.0,0.0
0x023cf85b4b860caa294d518e7e1f50b45361f3db,0.0,0.0,0.0
0x023dae0fc6722a75972b277d5ec54885177ad68b,0.0,0.0,0.0
0x023dc0303836189bf3f921476a51ce6898f180ad,0.0,0.0,0.0
0x023ebb99d4b85e6470c6e45a3f2e70ab446d3e7c,0.0,0.0,0.0
0x023f57cc43fb63b4d6d5a18f8f656d828c40e489,0.0,0.0,0.0
0x0240099b8b2b9a5b408e8de96131e93ed7fed9de,0.0,0.0,0.0
0x024053954b25e537a1eec0473d59e9d5e0b54200,0.0,0.0,0.0
0x0243c7769ed199491b84409f3e70dcc28a94acf5,0.0,0.0,0.0
0x0246b0a279dd8466ecba9b3b0af5f51076763e09,0.0,0.0,0.0
0x0247542b512035f5d1373358e86683a04b1c1769,0.0,0.0,0.0
0x0248d827e45291b75c60cd9c66cf4d5b8ed4223b,0.0,0.0,0.0
0x02491d37984764d39b99e4077649dcd349221a62,0.0,0.0,0.0
0x0249bea8bd7820ce8c8f122dc48ca1a2adda1ca6,0.0,0.0,0.0
0x024b52ddd4a3562768ecd61b1c2cdf35d0613e0a,0.0,0.0,0.0
0x024c33affbf5499b02d97ccc3358dcbc7640d1d0,0.0,0.0,0.0
0x024d37ae44d299b9cef36d348232a66801c3a25a,0.0,0.0,0.0
0x024e14fa72c351f132475f297f64521a7fae286a,0.0,0.0,0.0
0x024e3c5dce2044ccf6b28179b88e9db503ee5c11,0.0,0.0,0.0
0x024fa9444a644ca26705a48486b05d74292412aa,0.0,0.0,0.0
0x024ff3388331e62d6f9503057d211d74650b1998,0.0,0.0,0.0
0x025123f35f34993e0ac581f118271e6170e2aed4,0.0,0.0,0.0
0x025199bf0c349f6cdc3935d708d08646e3960ba3,0.0,0.0,0.0
0x025240adb2807492533b854de7764e85223c43e6,0.0,0.0,0.0
